0, 0, 0, 0, 0
0.100000, 0.100000, 2, 8275, 0
0.100000, 0.100000, 3, 8275, 0
0.100000, 0.100000, 4, 8275, 0
0.100000, 0.200000, 2, 8275, 0
0.100000, 0.200000, 3, 8275, 0
0.100000, 0.200000, 4, 8275, 0
0.100000, 0.300000, 2, 8275, 0
0.100000, 0.300000, 3, 8275, 861
0.100000, 0.300000, 4, 8275, 0
0.100000, 0.400000, 2, 8275, 2031
0.100000, 0.400000, 3, 8275, 1628
0.100000, 0.400000, 4, 8275, 0
0.100000, 0.500000, 2, 8275, 1696
0.100000, 0.500000, 3, 8275, 0
0.100000, 0.500000, 4, 8275, 0
0.100000, 0.600000, 2, 8275, 861
0.100000, 0.600000, 3, 8275, 0
0.100000, 0.600000, 4, 8275, 0
0.100000, 0.700000, 2, 8275, 0
0.100000, 0.700000, 3, 8275, 0
0.100000, 0.700000, 4, 8275, 0
0.100000, 0.800000, 2, 8275, 1693
0.100000, 0.800000, 3, 8275, 0
0.100000, 0.800000, 4, 8275, 0
0.100000, 0.900000, 2, 8275, 1628
0.100000, 0.900000, 3, 8275, 0
0.100000, 0.900000, 4, 8275, 0
0.100000, 1.000000, 2, 8275, 3372
0.100000, 1.000000, 3, 8275, 0
0.100000, 1.000000, 4, 8275, 0
0.200000, 0.100000, 2, 8275, 0
0.200000, 0.100000, 3, 8275, 0
0.200000, 0.100000, 4, 8275, 0
0.200000, 0.200000, 2, 8275, 0
0.200000, 0.200000, 3, 8275, 0
0.200000, 0.200000, 4, 8275, 0
0.200000, 0.300000, 2, 8275, 861
0.200000, 0.300000, 3, 8275, 0
0.200000, 0.300000, 4, 8275, 0
0.200000, 0.400000, 2, 8275, 0
0.200000, 0.400000, 3, 8275, 861
0.200000, 0.400000, 4, 8275, 0
0.200000, 0.500000, 2, 8275, 0
0.200000, 0.500000, 3, 8275, 861
0.200000, 0.500000, 4, 8275, 0
0.200000, 0.600000, 2, 8275, 1432
0.200000, 0.600000, 3, 8275, 861
0.200000, 0.600000, 4, 8275, 0
0.200000, 0.700000, 2, 8275, 0
0.200000, 0.700000, 3, 8275, 0
0.200000, 0.700000, 4, 8275, 0
0.200000, 0.800000, 2, 8275, 0
0.200000, 0.800000, 3, 8275, 861
0.200000, 0.800000, 4, 8275, 861
0.200000, 0.900000, 2, 8275, 0
0.200000, 0.900000, 3, 8275, 0
0.200000, 0.900000, 4, 8275, 0
0.200000, 1.000000, 2, 8275, 0
0.200000, 1.000000, 3, 8275, 1628
0.200000, 1.000000, 4, 8275, 861
0.300000, 0.100000, 2, 8275, 1650
0.300000, 0.100000, 3, 8275, 0
0.300000, 0.100000, 4, 8275, 3220
0.300000, 0.200000, 2, 8275, 0
0.300000, 0.200000, 3, 8275, 861
0.300000, 0.200000, 4, 8275, 0
0.300000, 0.300000, 2, 8275, 0
0.300000, 0.300000, 3, 8275, 0
0.300000, 0.300000, 4, 8275, 861
0.300000, 0.400000, 2, 8275, 861
0.300000, 0.400000, 3, 8275, 0
0.300000, 0.400000, 4, 8275, 0
0.300000, 0.500000, 2, 8275, 0
0.300000, 0.500000, 3, 8275, 0
0.300000, 0.500000, 4, 8275, 0
0.300000, 0.600000, 2, 8275, 0
0.300000, 0.600000, 3, 8275, 861
0.300000, 0.600000, 4, 8275, 0
0.300000, 0.700000, 2, 8275, 0
0.300000, 0.700000, 3, 8275, 0
0.300000, 0.700000, 4, 8275, 0
0.300000, 0.800000, 2, 8275, 0
0.300000, 0.800000, 3, 8275, 0
0.300000, 0.800000, 4, 8275, 0
0.300000, 0.900000, 2, 8275, 1628
0.300000, 0.900000, 3, 8275, 2726
0.300000, 0.900000, 4, 8275, 0
0.300000, 1.000000, 2, 8275, 0
0.300000, 1.000000, 3, 8275, 1628
0.300000, 1.000000, 4, 8275, 0
0.400000, 0.100000, 2, 8275, 1432
0.400000, 0.100000, 3, 8275, 0
0.400000, 0.100000, 4, 8275, 0
0.400000, 0.200000, 2, 8275, 0
0.400000, 0.200000, 3, 8275, 1628
0.400000, 0.200000, 4, 8275, 0
0.400000, 0.300000, 2, 8275, 0
0.400000, 0.300000, 3, 8275, 0
0.400000, 0.300000, 4, 8275, 0
0.400000, 0.400000, 2, 8275, 0
0.400000, 0.400000, 3, 8275, 0
0.400000, 0.400000, 4, 8275, 0
0.400000, 0.500000, 2, 8275, 861
0.400000, 0.500000, 3, 8275, 0
0.400000, 0.500000, 4, 8275, 0
0.400000, 0.600000, 2, 8275, 1704
0.400000, 0.600000, 3, 8275, 861
0.400000, 0.600000, 4, 8275, 0
0.400000, 0.700000, 2, 8275, 861
0.400000, 0.700000, 3, 8275, 0
0.400000, 0.700000, 4, 8275, 0
0.400000, 0.800000, 2, 8275, 0
0.400000, 0.800000, 3, 8275, 0
0.400000, 0.800000, 4, 8275, 0
0.400000, 0.900000, 2, 8275, 0
0.400000, 0.900000, 3, 8275, 0
0.400000, 0.900000, 4, 8275, 0
0.400000, 1.000000, 2, 8275, 1628
0.400000, 1.000000, 3, 8275, 0
0.400000, 1.000000, 4, 8275, 0
0.500000, 0.100000, 2, 8275, 744
0.500000, 0.100000, 3, 8275, 0
0.500000, 0.100000, 4, 8275, 0
0.500000, 0.200000, 2, 8275, 0
0.500000, 0.200000, 3, 8275, 0
